Date,County.Name,Partially.Vaccinated,Fully.Vaccinated,First.Booster.Dose,Second.Booster.Dose
2021-10-01,Montgomery,582,553,1570,NA
2021-10-01,Montour,17,34,130,NA
2021-10-01,Northampton,185,241,506,NA
2021-10-01,Northumberland,69,117,199,NA
2021-10-01,Perry,29,45,25,NA
2021-10-01,Philadelphia,1688,1921,2018,NA
2021-10-01,Pike,25,31,22,NA
2021-10-01,Potter,6,8,6,NA
2021-10-01,Schuylkill,90,131,140,NA
2021-10-01,Snyder,11,29,62,NA
2021-10-01,Somerset,53,39,82,NA
2021-10-01,Sullivan,1,6,5,NA
2021-10-01,Susquehanna,27,29,13,NA
2021-10-01,Tioga,23,28,26,NA
2021-10-01,Union,16,25,142,NA
2021-10-01,Venango,20,27,90,NA
2021-10-01,Warren,14,30,26,NA
2021-10-01,Washington,159,152,601,NA
2021-10-01,Wayne,31,26,58,NA
2021-10-01,Westmoreland,235,245,1034,NA
2021-10-01,Wyoming,25,20,31,NA
2021-10-01,York,302,352,1217,NA
2021-10-02,Adams,43,36,118,NA
2021-10-02,Allegheny,551,420,1279,NA
2021-10-02,Armstrong,34,36,15,NA
2021-10-02,Beaver,91,75,106,NA
2021-10-02,Bedford,4,16,2,NA
2021-10-02,Berks,167,270,237,NA
2021-10-02,Blair,24,37,45,NA
2021-10-02,Bradford,14,18,11,NA
2021-10-02,Bucks,268,263,558,NA
2021-10-02,Butler,64,61,125,NA
2021-10-02,Cambria,42,52,61,NA
2021-10-02,Cameron,1,NA,NA,NA
2021-10-02,Carbon,27,43,28,NA
2021-10-02,Centre,41,37,116,NA
2021-10-02,Chester,180,180,472,NA
2021-10-02,Clarion,7,13,6,NA
2021-10-02,Clearfield,18,34,12,NA
2021-10-02,Clinton,7,16,5,NA
2021-10-02,Columbia,12,18,9,NA
2021-10-02,Crawford,32,27,61,NA
2021-10-02,Cumberland,135,117,196,NA
2021-10-02,Dauphin,134,113,128,NA
2021-10-02,Delaware,300,264,379,NA
2021-10-02,Elk,10,10,9,NA
2021-10-02,Erie,134,102,237,NA
2021-10-02,Fayette,69,50,152,NA
2021-10-02,Forest,1,2,3,NA
2021-10-02,Franklin,60,55,197,NA
2021-10-02,Fulton,7,2,4,NA
2021-10-02,Greene,3,6,8,NA
2021-10-02,Huntingdon,28,7,27,NA
2021-10-02,Indiana,18,27,45,NA
2021-10-02,Jefferson,7,12,10,NA
2021-10-02,Juniata,12,17,22,NA
2021-10-02,Lackawanna,55,77,109,NA
2021-10-02,Lancaster,191,228,298,NA
2021-10-02,Lawrence,36,47,43,NA
2021-10-02,Lebanon,46,47,133,NA
2021-10-02,Lehigh,182,212,427,NA
2021-10-02,Luzerne,127,163,126,NA
2021-10-02,Lycoming,25,39,32,NA
2021-10-02,McKean,9,26,4,NA
2021-10-02,Mercer,49,40,87,NA
2021-10-02,Mifflin,17,51,135,NA
2021-10-02,Monroe,64,76,33,NA
2021-10-02,Montgomery,365,307,666,NA
2021-10-02,Montour,4,10,3,NA
2021-10-02,Northampton,115,160,725,NA
2021-10-02,Northumberland,18,53,11,NA
2021-10-02,Perry,9,11,13,NA
2021-10-02,Philadelphia,953,971,767,NA
2021-10-02,Pike,13,28,9,NA
2021-10-02,Potter,NA,4,4,NA
2021-10-02,Schuylkill,33,54,51,NA
2021-10-02,Snyder,11,20,15,NA
2021-10-02,Somerset,7,30,27,NA
2021-10-02,Sullivan,1,3,1,NA
2021-10-02,Susquehanna,19,7,4,NA
2021-10-02,Tioga,5,5,12,NA
2021-10-02,Union,11,15,20,NA
2021-10-02,Venango,29,14,21,NA
2021-10-02,Warren,6,8,3,NA
2021-10-02,Washington,86,92,153,NA
2021-10-02,Wayne,14,11,13,NA
2021-10-02,Westmoreland,118,132,201,NA
2021-10-02,Wyoming,9,13,8,NA
2021-10-02,York,185,200,669,NA
2021-10-03,Adams,16,21,15,NA
2021-10-03,Allegheny,441,292,857,NA
2021-10-03,Armstrong,29,25,18,NA
2021-10-03,Beaver,69,43,71,NA
2021-10-03,Bedford,5,10,3,NA
2021-10-03,Berks,104,135,138,NA
2021-10-03,Blair,17,23,22,NA
2021-10-03,Bradford,8,8,6,NA
2021-10-03,Bucks,178,166,376,NA
2021-10-03,Butler,65,41,76,NA
2021-10-03,Cambria,41,40,54,NA
2021-10-03,Carbon,16,15,18,NA
2021-10-03,Centre,22,22,43,NA
2021-10-03,Chester,141,93,227,NA
2021-10-03,Clarion,1,3,2,NA
2021-10-03,Clearfield,9,12,11,NA
2021-10-03,Clinton,2,4,4,NA
2021-10-03,Columbia,8,21,13,NA
2021-10-03,Crawford,18,8,36,NA
2021-10-03,Cumberland,83,67,118,NA
2021-10-03,Dauphin,100,111,90,NA
2021-10-03,Delaware,183,171,228,NA
2021-10-03,Elk,8,8,3,NA
2021-10-03,Erie,83,86,125,NA
2021-10-03,Fayette,54,48,78,NA
2021-10-03,Forest,NA,2,NA,NA
2021-10-03,Franklin,33,37,31,NA
2021-10-03,Fulton,2,NA,NA,NA
2021-10-03,Greene,21,13,19,NA
2021-10-03,Huntingdon,5,9,11,NA
2021-10-03,Indiana,19,21,10,NA
2021-10-03,Jefferson,9,9,1,NA
2021-10-03,Juniata,1,4,3,NA
2021-10-03,Lackawanna,44,49,83,NA
2021-10-03,Lancaster,93,98,90,NA
2021-10-03,Lawrence,34,40,56,NA
2021-10-03,Lebanon,26,29,27,NA
2021-10-03,Lehigh,62,118,87,NA
2021-10-03,Luzerne,66,94,51,NA
2021-10-03,Lycoming,13,41,12,NA
2021-10-03,McKean,4,4,NA,NA
2021-10-03,Mercer,28,35,69,NA
2021-10-03,Mifflin,2,4,4,NA
2021-10-03,Monroe,37,44,25,NA
2021-10-03,Montgomery,246,212,683,NA
2021-10-03,Montour,6,11,2,NA
2021-10-03,Northampton,62,73,57,NA
2021-10-03,Northumberland,11,21,2,NA
2021-10-03,Perry,8,13,6,NA
2021-10-03,Philadelphia,521,574,503,NA
2021-10-03,Pike,12,13,18,NA
2021-10-03,Potter,NA,1,1,NA
2021-10-03,Schuylkill,19,35,24,NA
2021-10-03,Snyder,4,8,3,NA
2021-10-03,Somerset,8,20,9,NA
2021-10-03,Sullivan,NA,NA,2,NA
2021-10-03,Susquehanna,4,4,1,NA
2021-10-03,Tioga,7,14,7,NA
2021-10-03,Union,7,11,6,NA
2021-10-03,Venango,24,12,29,NA
2021-10-03,Warren,11,3,8,NA
2021-10-03,Washington,80,58,122,NA
2021-10-03,Wayne,6,9,6,NA
2021-10-03,Westmoreland,62,68,140,NA
2021-10-03,Wyoming,7,9,NA,NA
2021-10-03,York,113,131,146,NA
2021-10-04,Adams,54,67,174,NA
2021-10-04,Allegheny,912,675,2895,NA
2021-10-04,Armstrong,45,45,85,NA
2021-10-04,Beaver,105,77,332,NA
2021-10-04,Bedford,12,21,9,NA
2021-10-04,Berks,220,263,404,NA
2021-10-04,Blair,68,51,161,NA
2021-10-04,Bradford,30,26,51,NA
2021-10-04,Bucks,498,315,1250,NA
2021-10-04,Butler,135,97,792,NA
2021-10-04,Cambria,73,68,138,NA
2021-10-04,Cameron,2,3,7,NA
2021-10-04,Carbon,18,36,78,NA
2021-10-04,Centre,77,43,263,NA
2021-10-04,Chester,299,188,594,NA
2021-10-04,Clarion,21,12,85,NA
2021-10-04,Clearfield,20,22,42,NA
2021-10-04,Clinton,16,13,21,NA
2021-10-04,Columbia,31,32,13,NA
2021-10-04,Crawford,43,24,101,NA
2021-10-04,Cumberland,190,185,327,NA
2021-10-04,Dauphin,171,159,289,NA
2021-10-04,Delaware,457,299,880,NA
2021-10-04,Elk,12,18,31,NA
2021-10-04,Erie,210,122,803,NA
2021-10-04,Fayette,113,72,267,NA
2021-10-04,Forest,6,1,7,NA
2021-10-04,Franklin,99,112,255,NA
2021-10-04,Fulton,12,7,5,NA
2021-10-04,Greene,18,15,12,NA
2021-10-04,Huntingdon,6,11,24,NA
2021-10-04,Indiana,29,37,103,NA
2021-10-04,Jefferson,10,22,30,NA
2021-10-04,Juniata,8,4,4,NA
2021-10-04,Lackawanna,103,109,279,NA
2021-10-04,Lancaster,227,231,497,NA
2021-10-04,Lawrence,50,50,83,NA
2021-10-04,Lebanon,72,93,346,NA
2021-10-04,Lehigh,188,343,675,NA
2021-10-04,Luzerne,175,218,324,NA
2021-10-04,Lycoming,70,49,83,NA
2021-10-04,McKean,14,11,4,NA
2021-10-04,Mercer,73,65,190,NA
2021-10-04,Mifflin,18,14,17,NA
2021-10-04,Monroe,89,110,127,NA
2021-10-04,Montgomery,493,365,1390,NA
2021-10-04,Montour,10,11,11,NA
2021-10-04,Northampton,122,154,274,NA
2021-10-04,Northumberland,50,48,31,NA
2021-10-04,Perry,22,20,17,NA
2021-10-04,Philadelphia,1454,1279,1789,NA
2021-10-04,Pike,36,23,17,NA
2021-10-04,Potter,10,5,2,NA
2021-10-04,Schuylkill,47,82,92,NA
2021-10-04,Snyder,9,24,16,NA
2021-10-04,Somerset,35,44,73,NA
2021-10-04,Sullivan,2,1,2,NA
2021-10-04,Susquehanna,17,11,4,NA
2021-10-04,Tioga,28,16,31,NA
2021-10-04,Union,12,15,10,NA
2021-10-04,Venango,55,31,59,NA
2021-10-04,Warren,20,17,14,NA
2021-10-04,Washington,130,115,332,NA
2021-10-04,Wayne,30,15,25,NA
2021-10-04,Westmoreland,193,197,745,NA
2021-10-04,Wyoming,12,14,6,NA
2021-10-04,York,311,237,1105,NA
2021-10-05,Adams,46,58,111,NA
2021-10-05,Allegheny,878,581,2952,NA
2021-10-05,Armstrong,56,49,120,NA
2021-10-05,Beaver,113,112,336,NA
2021-10-05,Bedford,11,15,11,NA
2021-10-05,Berks,179,306,387,NA
2021-10-05,Blair,35,43,90,NA
2021-10-05,Bradford,32,34,102,NA
2021-10-05,Bucks,538,317,1257,NA
2021-10-05,Butler,103,109,681,NA
2021-10-05,Cambria,67,60,181,NA
2021-10-05,Cameron,NA,3,2,NA
2021-10-05,Carbon,20,33,48,NA
2021-10-05,Centre,71,66,493,NA
2021-10-05,Chester,280,206,654,NA
2021-10-05,Clarion,23,22,80,NA
2021-10-05,Clearfield,35,27,51,NA
2021-10-05,Clinton,20,20,35,NA
2021-10-05,Columbia,21,25,48,NA
2021-10-05,Crawford,46,28,136,NA
2021-10-05,Cumberland,206,154,381,NA
2021-10-05,Dauphin,220,167,431,NA
2021-10-05,Delaware,413,323,848,NA
2021-10-05,Elk,21,8,42,NA
2021-10-05,Erie,187,111,747,NA
2021-10-05,Fayette,109,77,348,NA
2021-10-05,Forest,NA,1,10,NA
2021-10-05,Franklin,100,94,351,NA
2021-10-05,Fulton,8,2,7,NA
2021-10-05,Greene,21,16,20,NA
2021-10-05,Huntingdon,18,22,27,NA
2021-10-05,Indiana,43,55,819,NA
2021-10-05,Jefferson,9,17,56,NA
2021-10-05,Juniata,8,10,15,NA
2021-10-05,Lackawanna,108,99,374,NA
2021-10-05,Lancaster,280,267,602,NA
2021-10-05,Lawrence,45,55,68,NA
2021-10-05,Lebanon,66,68,184,NA
2021-10-05,Lehigh,159,219,312,NA
2021-10-05,Luzerne,161,187,668,NA
2021-10-05,Lycoming,85,91,187,NA
2021-10-05,McKean,13,21,9,NA
2021-10-05,Mercer,60,43,153,NA
2021-10-05,Mifflin,16,20,13,NA
2021-10-05,Monroe,98,118,198,NA
2021-10-05,Montgomery,525,387,1227,NA
2021-10-05,Montour,11,10,10,NA
2021-10-05,Northampton,129,236,569,NA
2021-10-05,Northumberland,23,67,54,NA
2021-10-05,Perry,25,27,21,NA
2021-10-05,Philadelphia,1349,1441,1789,NA
2021-10-05,Pike,34,27,21,NA
2021-10-05,Potter,12,6,9,NA
2021-10-05,Schuylkill,49,78,76,NA
2021-10-05,Snyder,5,19,10,NA
2021-10-05,Somerset,47,32,62,NA
2021-10-05,Sullivan,1,6,3,NA
2021-10-05,Susquehanna,9,14,21,NA
2021-10-05,Tioga,24,23,53,NA
2021-10-05,Union,20,20,22,NA
2021-10-05,Venango,50,25,241,NA
2021-10-05,Warren,20,23,17,NA
2021-10-05,Washington,201,147,664,NA
2021-10-05,Wayne,26,21,57,NA
2021-10-05,Westmoreland,295,188,939,NA
2021-10-05,Wyoming,17,14,35,NA
2021-10-05,York,275,329,886,NA
2021-10-06,Adams,62,40,191,NA
2021-10-06,Allegheny,869,513,3100,NA
2021-10-06,Armstrong,37,39,84,NA
2021-10-06,Beaver,121,95,268,NA
2021-10-06,Bedford,13,16,39,NA
2021-10-06,Berks,243,298,385,NA
2021-10-06,Blair,43,59,184,NA
2021-10-06,Bradford,30,27,41,NA
2021-10-06,Bucks,426,326,1099,NA
2021-10-06,Butler,131,84,707,NA
2021-10-06,Cambria,106,53,250,NA
2021-10-06,Cameron,2,6,5,NA
2021-10-06,Carbon,33,49,97,NA
2021-10-06,Centre,58,77,409,NA
2021-10-06,Chester,311,232,731,NA
2021-10-06,Clarion,20,17,78,NA
2021-10-06,Clearfield,33,31,260,NA
2021-10-06,Clinton,29,20,63,NA
2021-10-06,Columbia,22,75,152,NA
2021-10-06,Crawford,54,45,137,NA
2021-10-06,Cumberland,173,148,305,NA
2021-10-06,Dauphin,195,172,232,NA
2021-10-06,Delaware,564,464,953,NA
2021-10-06,Elk,10,25,38,NA
2021-10-06,Erie,153,140,448,NA
2021-10-06,Fayette,118,80,284,NA
2021-10-06,Forest,3,2,9,NA
2021-10-06,Franklin,96,84,378,NA
2021-10-06,Fulton,4,3,4,NA
2021-10-06,Greene,43,17,136,NA
2021-10-06,Huntingdon,21,23,107,NA
2021-10-06,Indiana,57,42,130,NA
2021-10-06,Jefferson,18,24,132,NA
2021-10-06,Juniata,10,24,110,NA
2021-10-06,Lackawanna,82,94,270,NA
2021-10-06,Lancaster,290,319,1011,NA
2021-10-06,Lawrence,45,48,74,NA
2021-10-06,Lebanon,73,85,111,NA
2021-10-06,Lehigh,209,279,676,NA
2021-10-06,Luzerne,166,171,410,NA
2021-10-06,Lycoming,104,61,211,NA
2021-10-06,McKean,18,16,15,NA
2021-10-06,Mercer,84,56,173,NA
2021-10-06,Mifflin,28,73,255,NA
2021-10-06,Monroe,71,102,102,NA
2021-10-06,Montgomery,562,423,1687,NA
2021-10-06,Montour,9,26,90,NA
2021-10-06,Northampton,98,155,313,NA
2021-10-06,Northumberland,36,86,145,NA
2021-10-06,Perry,28,21,24,NA
2021-10-06,Philadelphia,1407,1440,1910,NA
2021-10-06,Pike,43,29,33,NA
2021-10-06,Potter,17,15,32,NA
2021-10-06,Schuylkill,74,100,273,NA
2021-10-06,Snyder,26,20,99,NA
2021-10-06,Somerset,31,40,100,NA
2021-10-06,Sullivan,2,3,3,NA
2021-10-06,Susquehanna,8,6,12,NA
2021-10-06,Tioga,24,27,120,NA
2021-10-06,Union,21,27,59,NA
2021-10-06,Venango,36,24,54,NA
2021-10-06,Warren,12,15,20,NA
2021-10-06,Washington,138,103,384,NA
2021-10-06,Wayne,28,28,48,NA
2021-10-06,Westmoreland,176,140,761,NA
2021-10-06,Wyoming,11,12,26,NA
2021-10-06,York,338,278,1174,NA
2021-10-07,Adams,59,99,555,NA
2021-10-07,Allegheny,838,556,3014,NA
2021-10-07,Armstrong,39,50,98,NA
2021-10-07,Beaver,77,65,301,NA
2021-10-07,Bedford,16,25,13,NA
2021-10-07,Berks,243,331,420,NA
2021-10-07,Blair,66,70,123,NA
2021-10-07,Bradford,36,34,42,NA
2021-10-07,Bucks,435,322,1127,NA
2021-10-07,Butler,129,84,722,NA
2021-10-07,Cambria,81,66,159,NA
2021-10-07,Cameron,1,3,9,NA
2021-10-07,Carbon,17,32,44,NA
2021-10-07,Centre,61,52,196,NA
2021-10-07,Chester,278,205,771,NA
2021-10-07,Clarion,14,13,24,NA
2021-10-07,Clearfield,34,36,85,NA
2021-10-07,Clinton,16,22,42,NA
2021-10-07,Columbia,23,36,110,NA
2021-10-07,Crawford,48,32,206,NA
2021-10-07,Cumberland,170,161,412,NA
2021-10-07,Dauphin,200,141,279,NA
2021-10-07,Delaware,425,341,774,NA
2021-10-07,Elk,16,27,227,NA
2021-10-07,Erie,249,161,819,NA
2021-10-07,Fayette,107,74,189,NA
2021-10-07,Forest,10,2,4,NA
2021-10-07,Franklin,85,95,368,NA
2021-10-07,Fulton,1,1,6,NA
2021-10-07,Greene,18,17,15,NA
2021-10-07,Huntingdon,19,31,180,NA
2021-10-07,Indiana,35,24,60,NA
2021-10-07,Jefferson,22,27,57,NA
2021-10-07,Juniata,9,12,3,NA
2021-10-07,Lackawanna,69,110,327,NA
2021-10-07,Lancaster,246,284,663,NA
2021-10-07,Lawrence,67,69,224,NA
2021-10-07,Lebanon,75,90,273,NA
2021-10-07,Lehigh,134,156,313,NA
2021-10-07,Luzerne,176,213,598,NA
2021-10-07,Lycoming,75,70,104,NA
2021-10-07,McKean,47,23,39,NA
2021-10-07,Mercer,102,59,813,NA
2021-10-07,Mifflin,15,23,15,NA
2021-10-07,Monroe,80,114,132,NA
2021-10-07,Montgomery,533,394,1418,NA
2021-10-07,Montour,3,14,70,NA
2021-10-07,Northampton,82,120,389,NA
2021-10-07,Northumberland,34,60,138,NA
2021-10-07,Perry,21,33,31,NA
2021-10-07,Philadelphia,1452,1474,1974,NA
2021-10-07,Pike,25,22,23,NA
2021-10-07,Potter,7,8,24,NA
2021-10-07,Schuylkill,70,97,101,NA
2021-10-07,Snyder,5,10,35,NA
2021-10-07,Somerset,38,35,116,NA
2021-10-07,Sullivan,1,NA,2,NA
2021-10-07,Susquehanna,24,14,21,NA
2021-10-07,Tioga,26,25,27,NA
2021-10-07,Union,14,20,52,NA
2021-10-07,Venango,47,18,83,NA
2021-10-07,Warren,16,25,13,NA
2021-10-07,Washington,190,143,619,NA
2021-10-07,Wayne,37,21,36,NA
2021-10-07,Westmoreland,200,176,780,NA
2021-10-07,Wyoming,21,27,29,NA
2021-10-07,York,238,300,603,NA
2021-10-08,Adams,72,50,234,NA
2021-10-08,Allegheny,973,634,3182,NA
2021-10-08,Armstrong,50,66,131,NA
2021-10-08,Beaver,128,104,240,NA
2021-10-08,Bedford,20,29,7,NA
2021-10-08,Berks,245,444,574,NA
2021-10-08,Blair,67,81,127,NA
2021-10-08,Bradford,38,57,82,NA
2021-10-08,Bucks,556,386,1335,NA
2021-10-08,Butler,132,122,777,NA
2021-10-08,Cambria,80,97,165,NA
2021-10-08,Cameron,4,4,2,NA
2021-10-08,Carbon,37,39,48,NA
2021-10-08,Centre,85,61,292,NA
2021-10-08,Chester,330,234,809,NA
2021-10-08,Clarion,14,34,87,NA
2021-10-08,Clearfield,34,62,54,NA
2021-10-08,Clinton,20,21,24,NA
2021-10-08,Columbia,55,72,130,NA
2021-10-08,Crawford,64,50,732,NA
2021-10-08,Cumberland,203,169,322,NA
2021-10-08,Dauphin,223,193,308,NA
2021-10-08,Delaware,495,340,1117,NA
2021-10-08,Elk,13,31,19,NA
2021-10-08,Erie,172,179,552,NA
2021-10-08,Fayette,134,93,208,NA
2021-10-08,Forest,4,5,10,NA
2021-10-08,Franklin,139,157,216,NA
2021-10-08,Fulton,6,13,4,NA
2021-10-08,Greene,19,20,11,NA
2021-10-08,Huntingdon,19,40,38,NA
2021-10-08,Indiana,40,56,48,NA
2021-10-08,Jefferson,9,29,35,NA
2021-10-08,Juniata,5,2,7,NA
2021-10-08,Lackawanna,121,121,481,NA
2021-10-08,Lancaster,294,379,569,NA
2021-10-08,Lawrence,61,67,87,NA
2021-10-08,Lebanon,87,81,119,NA
2021-10-08,Lehigh,249,319,682,NA
2021-10-08,Luzerne,190,231,709,NA
2021-10-08,Lycoming,56,70,68,NA
2021-10-08,McKean,15,23,11,NA
2021-10-08,Mercer,99,73,193,NA
2021-10-08,Mifflin,25,24,15,NA
2021-10-08,Monroe,117,140,175,NA
2021-10-08,Montgomery,589,482,1543,NA
2021-10-08,Montour,12,19,79,NA
2021-10-08,Northampton,137,224,511,NA
2021-10-08,Northumberland,45,130,141,NA
2021-10-08,Perry,34,25,27,NA
2021-10-08,Philadelphia,1564,1571,2143,NA
2021-10-08,Pike,48,22,24,NA
2021-10-08,Potter,10,5,6,NA
2021-10-08,Schuylkill,80,100,101,NA
2021-10-08,Snyder,6,22,23,NA
2021-10-08,Somerset,33,38,93,NA
2021-10-08,Sullivan,4,5,8,NA
2021-10-08,Susquehanna,12,11,10,NA
2021-10-08,Tioga,21,16,39,NA
2021-10-08,Union,21,19,47,NA
2021-10-08,Venango,43,32,88,NA
2021-10-08,Warren,14,39,18,NA
2021-10-08,Washington,165,147,362,NA
2021-10-08,Wayne,35,34,50,NA
2021-10-08,Westmoreland,199,226,550,NA
2021-10-08,Wyoming,14,15,33,NA
2021-10-08,York,336,337,1092,NA
2021-10-09,Adams,36,41,72,NA
2021-10-09,Allegheny,487,370,1044,NA
2021-10-09,Armstrong,40,33,29,NA
2021-10-09,Beaver,70,71,141,NA
2021-10-09,Bedford,10,9,3,NA
2021-10-09,Berks,155,212,219,NA
2021-10-09,Blair,53,43,53,NA
2021-10-09,Bradford,8,11,9,NA
2021-10-09,Bucks,256,197,527,NA
2021-10-09,Butler,78,53,170,NA
2021-10-09,Cambria,72,51,235,NA
2021-10-09,Cameron,1,5,1,NA
2021-10-09,Carbon,19,31,25,NA
2021-10-09,Centre,26,17,130,NA
2021-10-09,Chester,207,127,465,NA
2021-10-09,Clarion,5,4,4,NA
2021-10-09,Clearfield,19,26,17,NA
2021-10-09,Clinton,14,9,10,NA
2021-10-09,Columbia,16,17,9,NA
2021-10-09,Crawford,24,25,42,NA
2021-10-09,Cumberland,119,101,207,NA
2021-10-09,Dauphin,122,132,160,NA
2021-10-09,Delaware,270,233,354,NA
2021-10-09,Elk,3,11,13,NA
2021-10-09,Erie,111,71,163,NA
2021-10-09,Fayette,89,62,98,NA
2021-10-09,Forest,2,1,6,NA
2021-10-09,Franklin,77,71,121,NA
2021-10-09,Fulton,NA,1,2,NA
2021-10-09,Greene,11,8,6,NA
2021-10-09,Huntingdon,21,6,17,NA
2021-10-09,Indiana,33,32,29,NA
2021-10-09,Jefferson,7,11,8,NA
2021-10-09,Juniata,18,10,17,NA
2021-10-09,Lackawanna,57,64,170,NA
2021-10-09,Lancaster,159,169,425,NA
2021-10-09,Lawrence,54,58,51,NA
2021-10-09,Lebanon,51,49,153,NA
2021-10-09,Lehigh,139,197,371,NA
2021-10-09,Luzerne,131,143,121,NA
2021-10-09,Lycoming,31,28,29,NA
2021-10-09,McKean,3,14,1,NA
2021-10-09,Mercer,37,37,70,NA
2021-10-09,Mifflin,27,36,80,NA
2021-10-09,Monroe,65,63,41,NA
2021-10-09,Montgomery,264,283,597,NA
2021-10-09,Montour,9,7,2,NA
2021-10-09,Northampton,125,203,670,NA
2021-10-09,Northumberland,21,47,16,NA
2021-10-09,Perry,16,20,19,NA
2021-10-09,Philadelphia,816,938,952,NA
2021-10-09,Pike,14,24,15,NA
2021-10-09,Potter,3,4,4,NA
2021-10-09,Schuylkill,34,49,43,NA
2021-10-09,Snyder,12,17,17,NA
2021-10-09,Somerset,14,19,211,NA
2021-10-09,Sullivan,1,1,NA,NA
2021-10-09,Susquehanna,8,10,6,NA
2021-10-09,Tioga,4,9,10,NA
2021-10-09,Union,8,20,16,NA
2021-10-09,Venango,20,15,34,NA
2021-10-09,Warren,8,11,9,NA
2021-10-09,Washington,82,79,148,NA
2021-10-09,Wayne,16,22,17,NA
2021-10-09,Westmoreland,103,106,203,NA
2021-10-09,Wyoming,10,8,9,NA
2021-10-09,York,188,218,719,NA
2021-10-10,Adams,20,16,21,NA
2021-10-10,Allegheny,314,254,599,NA
2021-10-10,Armstrong,11,11,14,NA
2021-10-10,Beaver,48,39,70,NA
2021-10-10,Bedford,4,9,2,NA
2021-10-10,Berks,113,121,121,NA
2021-10-10,Blair,10,14,19,NA
2021-10-10,Bradford,10,9,8,NA
2021-10-10,Bucks,219,171,443,NA
2021-10-10,Butler,35,48,86,NA
2021-10-10,Cambria,24,38,33,NA
2021-10-10,Cameron,NA,1,1,NA
2021-10-10,Carbon,10,23,10,NA
2021-10-10,Centre,24,16,48,NA
2021-10-10,Chester,126,101,234,NA
2021-10-10,Clarion,3,2,5,NA
2021-10-10,Clearfield,13,16,12,NA
2021-10-10,Clinton,6,4,7,NA
2021-10-10,Columbia,4,6,9,NA
2021-10-10,Crawford,16,13,37,NA
2021-10-10,Cumberland,72,63,105,NA
2021-10-10,Dauphin,102,93,106,NA
2021-10-10,Delaware,198,132,261,NA
2021-10-10,Elk,11,12,4,NA
2021-10-10,Erie,94,56,143,NA
2021-10-10,Fayette,51,52,37,NA
2021-10-10,Forest,7,NA,2,NA
2021-10-10,Franklin,24,24,19,NA
2021-10-10,Fulton,1,4,NA,NA
2021-10-10,Greene,6,8,7,NA
2021-10-10,Huntingdon,5,7,5,NA
2021-10-10,Indiana,7,22,15,NA
2021-10-10,Jefferson,8,14,1,NA
2021-10-10,Juniata,3,4,1,NA
2021-10-10,Lackawanna,40,42,110,NA
2021-10-10,Lancaster,92,96,139,NA
2021-10-10,Lawrence,27,26,44,NA
2021-10-10,Lebanon,32,27,76,NA
2021-10-10,Lehigh,82,79,92,NA
2021-10-10,Luzerne,72,87,72,NA
2021-10-10,Lycoming,13,18,26,NA
2021-10-10,McKean,8,2,4,NA
2021-10-10,Mercer,34,27,55,NA
2021-10-10,Mifflin,4,8,5,NA
2021-10-10,Monroe,34,30,35,NA
2021-10-10,Montgomery,270,175,432,NA
2021-10-10,Montour,6,3,2,NA
2021-10-10,Northampton,45,73,68,NA
2021-10-10,Northumberland,18,23,9,NA
2021-10-10,Perry,3,9,6,NA
2021-10-10,Philadelphia,583,640,639,NA
2021-10-10,Pike,9,12,6,NA
2021-10-10,Potter,3,NA,NA,NA
2021-10-10,Schuylkill,18,35,29,NA
2021-10-10,Snyder,8,1,5,NA
2021-10-10,Somerset,8,9,15,NA
2021-10-10,Sullivan,NA,1,NA,NA
2021-10-10,Susquehanna,5,1,1,NA
2021-10-10,Tioga,4,5,4,NA
2021-10-10,Union,5,5,7,NA
2021-10-10,Venango,19,16,15,NA
2021-10-10,Warren,3,14,3,NA
2021-10-10,Washington,44,77,108,NA
2021-10-10,Wayne,5,12,4,NA
2021-10-10,Westmoreland,75,85,121,NA
2021-10-10,Wyoming,13,6,7,NA
2021-10-10,York,103,106,121,NA
2021-10-11,Adams,57,53,191,NA
2021-10-11,Allegheny,803,554,2386,NA
2021-10-11,Armstrong,42,38,79,NA
2021-10-11,Beaver,110,78,190,NA
2021-10-11,Bedford,16,24,17,NA
2021-10-11,Berks,213,272,437,NA
2021-10-11,Blair,52,62,101,NA
2021-10-11,Bradford,22,30,26,NA
2021-10-11,Bucks,428,318,1116,NA
2021-10-11,Butler,111,139,566,NA
2021-10-11,Cambria,58,75,190,NA
2021-10-11,Cameron,4,6,3,NA
2021-10-11,Carbon,21,29,71,NA
2021-10-11,Centre,41,44,225,NA
2021-10-11,Chester,256,186,600,NA
2021-10-11,Clarion,15,22,60,NA
2021-10-11,Clearfield,21,12,118,NA
2021-10-11,Clinton,16,17,23,NA
2021-10-11,Columbia,13,15,27,NA
2021-10-11,Crawford,51,34,103,NA
2021-10-11,Cumberland,154,128,290,NA
2021-10-11,Dauphin,167,112,222,NA
2021-10-11,Delaware,401,300,798,NA
2021-10-11,Elk,11,10,33,NA
2021-10-11,Erie,214,125,904,NA
2021-10-11,Fayette,85,88,569,NA
2021-10-11,Forest,3,1,11,NA
2021-10-11,Franklin,81,92,212,NA
2021-10-11,Fulton,14,13,2,NA
2021-10-11,Greene,17,11,12,NA
2021-10-11,Huntingdon,17,24,20,NA
2021-10-11,Indiana,25,35,46,NA
2021-10-11,Jefferson,11,11,21,NA
2021-10-11,Juniata,10,8,4,NA
